1650297447151,1018.1126
1650297447196,1018.1126
1650297447221,1018.1126
1650297447252,1018.1126
1650297447293,1018.1082
1650297447332,1018.1082
1650297447370,1018.1082
1650297447406,1018.1082
1650297447446,1018.1176
1650297447485,1018.1176
1650297447523,1018.1176
1650297447560,1018.1176
1650297447599,1018.11096
1650297447652,1018.11096
1650297447684,1018.11096
1650297447718,1018.11096
1650297447759,1018.12994
1650297447794,1018.12994
1650297447847,1018.12994
1650297447876,1018.12994
1650297447916,1018.1233
1650297447954,1018.1233
1650297447991,1018.1233
1650297448029,1018.1233
1650297448078,1018.0934
1650297448120,1018.0934
1650297448147,1018.0934
1650297448193,1018.0934
1650297448237,1018.0934
1650297448276,1018.0678
1650297448302,1018.0678
1650297448335,1018.0678
1650297448375,1018.0678
1650297448416,1018.0535
1650297448452,1018.0535
1650297448490,1018.0535
1650297448527,1018.0535
1650297448567,1018.06116
1650297448604,1018.06116
1650297448644,1018.06116
1650297448684,1018.06116
1650297448718,1018.0794
1650297448763,1018.0794
1650297448796,1018.0794
1650297448837,1018.0794
1650297448878,1018.0912
1650297448912,1018.0912
1650297448958,1018.0912
1650297448995,1018.0912
1650297449037,1018.0945
1650297449080,1018.0945
1650297449117,1018.0945
1650297449153,1018.0945
1650297449188,1018.1001
1650297449226,1018.1001
1650297449265,1018.1001
1650297449306,1018.1001
1650297449341,1018.10614
1650297449370,1018.10614
1650297449407,1018.10614
1650297449443,1018.10614
1650297449482,1018.10614
