1650304325806,1017.2205
1650304325842,1017.2205
1650304325880,1017.2205
1650304325919,1017.2205
1650304325957,1017.2171
1650304325996,1017.2171
1650304326034,1017.2171
1650304326074,1017.2171
1650304326111,1017.2164
1650304326151,1017.2164
1650304326188,1017.2164
1650304326229,1017.2164
1650304326267,1017.1977
1650304326304,1017.1977
1650304326349,1017.1977
1650304326386,1017.1977
1650304326423,1017.1578
1650304326465,1017.1578
1650304326500,1017.1578
1650304326543,1017.1578
1650304326584,1017.2188
1650304326618,1017.2188
1650304326661,1017.2188
1650304326705,1017.2188
1650304326734,1017.2052
1650304326780,1017.2052
1650304326824,1017.2052
1650304326868,1017.2052
1650304326916,1017.13745
1650304326947,1017.13745
1650304326969,1017.13745
1650304327002,1017.13745
1650304327043,1017.2154
1650304327085,1017.2154
1650304327115,1017.2154
1650304327154,1017.2154
1650304327195,1017.1875
1650304327236,1017.1875
1650304327273,1017.1875
1650304327311,1017.1875
1650304327348,1017.1983
1650304327388,1017.1983
1650304327429,1017.1983
1650304327477,1017.1983
1650304327527,1017.1983
1650304327558,1017.2339
1650304327581,1017.2339
1650304327616,1017.2339
1650304327663,1017.2339
1650304327704,1017.1864
1650304327749,1017.1864
1650304327796,1017.1864
1650304327827,1017.1864
1650304327854,1017.1789
1650304327888,1017.1789
1650304327938,1017.1789
1650304327981,1017.1789
1650304328014,1017.189
1650304328049,1017.189
1650304328091,1017.189
1650304328120,1017.189
1650304328162,1017.2077
1650304328197,1017.2077
1650304328231,1017.2077
1650304328277,1017.2077
1650304328319,1017.21014
1650304328361,1017.21014
1650304328384,1017.21014
1650304328417,1017.21014
1650304328456,1017.22034
