1650304477610,-3.3212433,0.45942688,9.059235
1650304477622,-3.4528503,0.46180725,8.918045
1650304477644,-3.1417694,0.6652069,8.5950165
1650304477663,-3.213562,0.5766754,8.415558
1650304477684,-3.2662048,0.4283142,8.154739
1650304477703,-3.275772,0.4091797,7.8867493
1650304477722,-3.053238,0.45942688,7.412964
1650304477742,-2.617752,0.57188416,6.747757
1650304477763,-2.663208,0.8374939,6.0346985
1650304477780,-3.0604248,0.9906311,4.996216
1650304477800,-3.8022003,0.90927124,3.9266205
1650304477820,-5.1182404,0.31585693,3.2686005
1650304477840,-6.1208344,-0.1483612,2.1391907
1650304477860,-6.9104767,-0.28474426,-0.19621277
1650304477880,-8.889343,-0.62213135,-3.4073792
1650304477898,-9.547363,-1.7658997,-5.64946
1650304477917,-8.705093,-3.505478,-6.336197
1650304477939,-7.7407837,-5.7667084,-6.3314056
1650304477956,-8.226532,-8.271988,-6.5850525
1650304477976,-9.255432,-10.31546,-7.245468
1650304477998,-10.430313,-12.057434,-8.489731
1650304478017,-13.21077,-14.634506,-9.279373
1650304478035,-16.484161,-17.460434,-7.1234283
1650304478055,-18.608978,-18.809982,-4.7976074
1650304478080,-19.403397,-16.613373,-4.689926
1650304478092,-16.371689,-16.127625,-4.697113
1650304478124,-14.967102,-15.862015,-3.8237305
1650304478139,-15.503098,-15.845276,-1.134201
1650304478162,-16.740189,-16.342987,2.7972107
1650304478177,-15.285355,-14.230118,4.943573
1650304478204,-9.74118,-12.617355,6.209381
1650304478216,-18.78366,-11.95694,6.592224
1650304478253,-10.490128,-17.934204,6.9631195
1650304478266,-9.265015,-16.88855,0.18424988
1650304478284,-10.547562,-22.626526,-2.354538
1650304478291,-11.035706,-28.414764,-4.5511475
1650304478312,-8.843872,-31.551758,-6.4917297
1650304478329,-9.705292,-35.25824,-7.166504
1650304478362,-11.715256,-37.90471,-6.821945
1650304478373,-15.117859,-41.381485,-9.102295
1650304478393,-27.156143,-51.75676,-14.5746765
1650304478407,-27.897919,-59.875595,-19.659424
1650304478428,-28.426727,-56.061447,-22.880173
1650304478450,-20.848663,-50.967133,-27.73999
1650304478478,-11.89711,-50.660843,-30.197418
1650304478493,-0.23210144,-43.733627,-32.700317
1650304478518,7.348358,-39.10112,-35.22235
1650304478530,5.2043915,-28.505692,-35.547775
1650304478548,3.809372,-18.556335,-32.209793
1650304478564,1.9094696,-11.763123,-26.866608
1650304478585,3.5820618,-6.747757,-17.03212
1650304478615,-4.0486603,-1.6390839,-9.729218
1650304478644,-7.3698883,-6.0801697,-5.1062775
1650304478652,0.46420288,-11.638687,-7.0875397
1650304478664,3.8500519,-13.591232,-10.387238
1650304478686,9.291336,-12.370895,-12.275177
1650304478706,12.940384,-9.669403,-13.270599
1650304478729,15.562912,-6.7621155,-16.587051
1650304478755,17.984451,-6.352951,-19.43451
1650304478774,19.594818,-5.120636,-17.21875
1650304478802,18.71666,-4.9076843,-14.251648
1650304478815,15.586853,-4.7569275,-11.377869
1650304478840,12.870987,-4.3262177,-9.470795
1650304478853,10.825134,-3.5030975,-8.863022
1650304478878,9.3511505,-2.498108,-9.229111
1650304478889,8.702698,-1.7874451,-10.593033
1650304478910,7.9082794,-0.8446655,-11.7391815
1650304478921,6.9750824,-0.41874695,-12.705887
1650304478946,5.9533386,-0.25842285,-13.545776
1650304478967,4.742569,-0.27278137,-14.069794
1650304478997,3.6681976,-1.0145569,-13.940582
1650304479012,1.4596252,-1.7826538,-12.892532
1650304479046,-0.6508484,-2.5005035,-12.18425
1650304479056,-2.2755737,-2.823532,-11.368301
1650304479082,-3.5772705,-3.2111664,-10.069
1650304479095,-6.9798584,-3.5198364,-9.413361
1650304479124,-8.556732,-3.2063751,-7.980057
1650304479134,-10.411179,-2.6990967,-6.352951
1650304479156,-12.619751,-2.6871338,-5.1996
1650304479166,-13.698914,-1.9381866,-5.7714844
1650304479188,-12.681961,-0.27757263,-5.637497
1650304479209,-12.519241,-0.69869995,-5.6351013
1650304479218,-12.995422,-0.933197,-5.2905273
1650304479249,-12.916458,-0.8566284,-4.78804
1650304479262,-13.741974,-1.7850494,-4.1730804
1650304479291,-14.6440735,-3.8859406,-1.7754669
1650304479307,-16.374084,-3.8931274,0.48812866
1650304479342,-17.644669,-3.098709,1.5505524
1650304479356,-17.716461,-3.5365906,3.3116608
1650304479383,-16.197021,-2.2707825,1.9381866
1650304479396,-15.237503,-0.8949127,1.414154
1650304479423,-16.800003,-1.0671997,2.0817566
1650304479433,-16.855042,-2.725418,2.3306122
1650304479456,-14.696716,-2.1248322,2.2947235
1650304479468,-13.701309,-1.1557312,2.0841522
1650304479490,-13.452454,-2.6895294,3.316452
1650304479503,-13.677368,-2.6033936,4.8550415
1650304479518,-11.71048,-2.514862,4.783249
1650304479524,-9.978073,-2.3401794,5.1182404
1650304479552,-9.556931,-2.6321106,6.089737
1650304479567,-9.623932,-2.9240265,6.522827
1650304479593,-7.554138,-2.8618164,6.652054
1650304479607,-6.099304,-3.1322021,7.802994
1650304479631,-5.824127,-3.1680908,7.755142
1650304479649,-4.8957214,-3.0293121,7.8221436
1650304479679,-3.8739777,-2.7517395,8.133209
1650304479693,-4.37648,-2.6273193,8.341385
1650304479723,-4.4602203,-2.6560364,7.6857452
1650304479731,-3.1752777,-2.5435638,8.745773
1650304479754,-1.9716797,-2.5220337,9.3511505
1650304479761,-2.5459595,-2.5028992,9.004196
1650304479779,-3.0053864,-2.0123596,8.453842
1650304479799,-3.0508423,-1.7658997,8.317459
1650304479817,-3.2350922,-1.861618,8.475372
1650304479836,-3.4671936,-1.9788666,8.681168
1650304479857,-3.1944122,-1.9333954,8.492126
1650304479878,-2.6536407,-1.4404755,8.537598
1650304479895,-1.3734741,-1.5936127,8.707489
1650304479914,-1.249054,-1.426117,9.489929
1650304479935,-1.4476624,-1.5816498,9.67897
1650304479954,-2.1320038,-1.3591309,9.588043
1650304479973,-2.3066864,-1.3208313,9.667007
1650304479999,-2.0913239,-1.1676941,9.583252
1650304480024,-1.5433655,-1.0624084,9.602402
1650304480032,-1.4117584,-0.90927124,9.566513
1650304480055,-1.3830566,-0.64367676,9.284149
1650304480075,-0.8231354,-0.6269226,9.265015
1650304480095,-0.928421,-0.653244,9.4205475
1650304480116,-1.1605225,-0.7680969,9.133408
1650304480142,-0.64367676,-0.68434143,8.977875
1650304480156,-0.6963043,-0.71784973,9.016159
1650304480177,-0.8039856,-0.8877411,8.913269
1650304480196,-1.2131653,-0.99302673,8.774475
1650304480216,-1.4404755,-0.9954071,8.894119
1650304480230,-1.0528412,-1.2945099,9.095123
1650304480244,-1.1246338,-0.9523468,8.918045
1650304480264,-1.2562256,-0.9499512,8.851059
1650304480283,-1.3423767,-1.0815582,8.982651
1650304480303,-1.3902283,-0.92362976,9.207581
1650304480324,-1.2969055,-1.0408783,9.693329
