1650304609350,1017.109
1650304609392,1017.109
1650304609432,1017.109
1650304609470,1017.0988
1650304609504,1017.0988
1650304609543,1017.0988
1650304609582,1017.0988
1650304609619,1017.0971
1650304609658,1017.0971
1650304609698,1017.0971
1650304609735,1017.0971
1650304609772,1017.09467
1650304609817,1017.09467
1650304609856,1017.09467
1650304609890,1017.09467
1650304609932,1017.09204
1650304609970,1017.09204
1650304610004,1017.09204
1650304610043,1017.09204
1650304610084,1017.10315
1650304610125,1017.10315
1650304610162,1017.10315
1650304610204,1017.10315
1650304610248,1017.10315
1650304610276,1017.18524
1650304610315,1017.18524
1650304610365,1017.18524
1650304610405,1017.18524
1650304610435,1017.0069
1650304610484,1017.0069
1650304610523,1017.0069
1650304610573,1017.0069
1650304610617,1016.9806
1650304610664,1016.9806
1650304610684,1016.9806
1650304610706,1016.9806
1650304610737,1016.95264
1650304610778,1016.95264
1650304610826,1016.95264
1650304610862,1016.95264
1650304610892,1016.9923
1650304610936,1016.9923
1650304610978,1016.9923
1650304611015,1016.9923
1650304611047,1016.9549
1650304611092,1016.9549
1650304611131,1016.9549
1650304611172,1016.9549
1650304611198,1016.97363
1650304611245,1016.97363
1650304611275,1016.97363
1650304611316,1016.97363
1650304611365,1017.01874
1650304611404,1017.01874
1650304611444,1017.01874
1650304611476,1017.01874
1650304611514,1017.055
1650304611550,1017.055
1650304611594,1017.055
1650304611631,1017.055
1650304611679,1017.0414
1650304611724,1017.0414
1650304611768,1017.0414
1650304611794,1017.0414
1650304611833,1017.0414
1650304611876,1017.0559
1650304611911,1017.0559
1650304611943,1017.0559
1650304611975,1017.0559
1650304612012,1017.0551
1650304612052,1017.0551
1650304612091,1017.0551
1650304612136,1017.0551
1650304612178,1017.04663
1650304612220,1017.04663
1650304612265,1017.04663
1650304612308,1017.04663
1650304612342,1017.0568
1650304612366,1017.0568
1650304612397,1017.0568
1650304612440,1017.0568
1650304612483,1017.067
1650304612529,1017.067
1650304612573,1017.067
1650304612605,1017.067
1650304612628,1017.0804
1650304612659,1017.0804
1650304612694,1017.0804
1650304612733,1017.0804
