1650297451062,1018.0856
1650297451099,1018.08295
1650297451137,1018.08295
1650297451178,1018.08295
1650297451216,1018.08295
1650297451256,1018.0896
1650297451296,1018.0896
1650297451332,1018.0896
1650297451373,1018.0896
1650297451409,1018.0813
1650297451446,1018.0813
1650297451482,1018.0813
1650297451521,1018.0813
1650297451565,1018.07965
1650297451600,1018.07965
1650297451645,1018.07965
1650297451680,1018.07965
1650297451715,1018.07294
1650297451762,1018.07294
1650297451789,1018.07294
1650297451825,1018.07294
1650297451868,1018.0846
1650297451904,1018.0846
1650297451945,1018.0846
1650297451984,1018.0846
1650297452021,1018.0846
1650297452059,1018.07733
1650297452106,1018.07733
1650297452144,1018.07733
1650297452182,1018.07733
1650297452223,1018.0457
1650297452259,1018.0457
1650297452305,1018.0457
1650297452348,1018.0457
1650297452371,1018.0214
1650297452418,1018.0214
1650297452457,1018.0214
1650297452493,1018.0214
1650297452535,1018.0108
1650297452576,1018.0108
1650297452612,1018.0108
1650297452640,1018.0108
1650297452683,1017.9942
1650297452728,1017.9942
1650297452776,1017.9942
1650297452799,1017.9942
1650297452844,1018.02484
1650297452881,1018.02484
1650297452926,1018.02484
1650297452972,1018.02484
1650297453008,1018.01587
1650297453030,1018.01587
1650297453063,1018.01587
1650297453105,1018.01587
1650297453145,1018.0126
1650297453183,1018.0126
1650297453227,1018.0126
1650297453275,1018.0126
1650297453312,1018.0126
1650297453352,1018.0658
1650297453384,1018.0658
1650297453410,1018.0658
1650297453453,1018.0658
1650297453487,1018.07306
1650297453528,1018.07306
1650297453564,1018.07306
1650297453602,1018.07306
1650297453647,1018.08075
1650297453684,1018.08075
1650297453719,1018.08075
1650297453754,1018.08075
1650297453801,1018.0841
1650297453837,1018.0841
1650297453876,1018.0841
1650297453911,1018.0841
1650297453954,1018.08075
1650297453983,1018.08075
1650297454022,1018.08075
1650297454057,1018.08075
