1650306269516,2.2492523,-7.992035,5.544174
1650306269552,2.4311066,-7.377075,5.355133
1650306269558,2.3114624,-7.257431,5.276169
1650306269573,2.0075836,-7.4943237,5.297714
1650306269593,2.0889282,-7.791031,5.30011
1650306269613,2.1032867,-7.865204,5.3072815
1650306269633,1.9788666,-7.8173523,5.3527374
1650306269652,2.3665009,-7.8795624,5.1876373
1650306269672,3.9553375,-8.204987,5.642273
1650306269691,5.2259216,-8.575882,6.0681915
1650306269712,7.664215,-8.863022,5.6661987
1650306269730,10.884949,-8.819946,4.165909
1650306269751,8.671585,-10.473389,3.8476562
1650306269770,9.43251,-11.40419,2.8737793
1650306269790,12.299103,-10.559525,2.8618164
1650306269809,11.928223,-9.753143,3.529419
1650306269830,9.250656,-10.6026,4.2879333
1650306269849,8.166702,-11.392227,5.017746
1650306269875,7.726425,-11.2582245,5.596817
1650306269887,8.123627,-11.064407,5.864807
1650306269910,8.487335,-11.035706,6.1543427
1650306269927,8.638092,-10.722244,6.2811584
1650306269950,8.118851,-10.126419,6.3266296
1650306269965,7.8556366,-9.738785,6.2644043
1650306269991,6.867401,-8.860626,6.197418
1650306270004,5.819351,-7.9298096,6.1280212
1650306270031,4.967499,-7.1234283,5.9126587
1650306270046,4.311859,-6.24527,5.6805573
1650306270075,3.591629,-5.36232,5.4221344
1650306270086,2.3162537,-4.290329,4.9866486
1650306270119,1.0624084,-3.4743805,4.618149
1650306270127,0.5312042,-2.8259277,4.1084747
1650306270152,0.29431152,-1.9908295,3.723236
1650306270161,0.0047912598,-1.4452667,3.8045807
1650306270187,-0.33259583,-1.2681885,3.6227264
1650306270203,-0.5862427,-1.2203369,3.7926178
1650306270220,-0.8925171,-1.0289154,3.9026947
1650306270244,-1.4069824,-0.7920227,4.146759
1650306270267,-2.0865479,-0.72262573,4.4291077
1650306270283,-2.4933167,-0.92362976,4.989029
1650306270305,-2.9024963,-1.2370911,5.371887
1650306270322,-3.6179504,-1.5170441,6.0179443
1650306270348,-5.8911285,-1.5768738,6.4079742
1650306270363,-8.755341,-2.3186493,7.441681
1650306270377,-10.066605,-4.615753,8.879761
1650306270397,-10.95195,-7.3866425,9.671783
1650306270420,-12.751358,-9.688538,9.087936
1650306270441,-14.952744,-11.416153,7.199997
1650306270467,-16.93161,-14.620148,8.707489
1650306270483,-19.697723,-21.518661,9.487549
1650306270502,-19.987244,-29.625534,6.7333984
1650306270518,-22.052261,-34.179077,0.5096741
1650306270537,-24.126831,-35.794235,-0.39720154
1650306270558,-20.224136,-42.266815,-3.184845
1650306270585,-13.344772,-51.694534,-8.956329
1650306270602,-9.358322,-61.17729,-3.4002075
1650306270627,-1.3782654,-59.408997,-1.6007996
1650306270642,1.3016968,-62.397644,12.708282
1650306270666,6.9391785,-56.23372,21.420547
1650306270674,9.030518,-47.763138,24.136398
1650306270693,17.64946,-43.44409,11.676971
1650306270713,28.673203,-32.367706,13.471588
1650306270737,10.482956,-17.295319,22.15036
1650306270756,-4.268799,-17.706894,18.869797
1650306270782,-15.261429,-20.451462,13.923828
1650306270796,-19.50151,-21.135803,5.0608215
1650306270819,-11.801407,-15.912277,2.5244293
1650306270834,-6.788437,-11.722443,0.30389404
1650306270859,-4.153946,-12.212967,0.052642822
1650306270872,0.40678406,-11.172089,-0.04307556
1650306270900,3.6825562,-7.4775696,1.4428711
1650306270914,6.86261,-5.85524,1.5361938
